-OXXOOX--,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,74.0
OOXXOOX-X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
--XXXOOO-,76.5,11.749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,11.749999999999998
OXXXOO---,0.0,0.0,0.0,0.0,0.0,0.0,100.00000000000001,0.0,0.0
XXO--O---,0.0,0.0,0.0,9.23113757756709e-22,100.0,0.0,9.23113757756709e-22,9.23113757756709e-22,9.23113757756709e-22
XXO-XOO--,0.0,0.0,0.0,9.522325363605115e-22,0.0,0.0,0.0,100.0,9.522325363605115e-22
--XXOOO-X,8.749999999981586,8.749999999981586,0.0,0.0,0.0,0.0,0.0,82.50000000003682,0.0
O-XXOOOXX,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-X--OO--X,2.2864245109193755,0.0,2.2864245109193755,2.2864245109193755,0.0,0.0,90.85430195632249,2.2864245109193755,0.0
-X--OOXOX,92.53605742119488,0.0,3.731971289402563,3.731971289402563,0.0,0.0,0.0,0.0,0.0
-X-X-O-O-,93.27373820856987,0.0,1.6815654478575377,0.0,1.6815654478575377,0.0,1.6815654478575377,0.0,1.6815654478575377
XX-XOO-O-,0.0,0.0,3.141892811350103,0.0,0.0,0.0,3.141892811350103,0.0,93.71621437729979
XXOXOO-OX,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
XX-XOOOOX,0.0,0.0,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0
O--X---OX,0.0,91.50018717282079,2.124953206794804,0.0,2.124953206794804,2.124953206794804,2.124953206794804,0.0,0.0
OXOX---OX,0.0,0.0,0.0,0.0,3.999738434002522,92.00052313199497,3.999738434002522,0.0,0.0
OXOX-XOOX,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
---X--OOX,1.2051234588829605e-102,83.8863100639874,1.2051234588829605e-102,0.0,16.1136899360126,1.2051234588829605e-102,0.0,0.0,0.0
OX-X--OOX,0.0,0.0,99.99999559900812,0.0,2.200495945817419e-06,2.200495945817419e-06,0.0,0.0,0.0
OXXXO-OOX,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
-X-XO-OOX,97.05802851235087,0.0,1.4709857438245726,0.0,0.0,1.4709857438245726,0.0,0.0,0.0
--OXX-OOX,99.2387885344846,0.3806057327577012,0.0,0.0,0.0,0.3806057327577012,0.0,0.0,0.0
OXXX-OOOX,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
OXXOX---O,0.0,0.0,0.0,0.0,0.0,4.593582894479664,90.81283421104067,4.593582894479664,0.0
OXXOXO---,0.0,0.0,0.0,0.0,0.0,0.0,0.07730873202634177,0.07730873202634177,99.84538253594732
OXXOXO-OX,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
OXXOX--O-,0.0,0.0,0.0,0.0,0.0,0.09246207809585308,0.09246207809585308,0.0,99.81507584380829
XX---OO--,0.0,0.0,9.569377990430622,9.569377990430622,61.72248803827752,0.0,0.0,9.569377990430622,9.569377990430622
XX-OXOO--,0.0,0.0,15.873015873015873,0.0,0.0,0.0,0.0,68.25396825396825,15.873015873015873
--X-----O,14.285714285714286,14.285714285714286,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0
-XXO----O,20.0,0,0,0,20.0,20.0,20.0,20.0,0
